op,shape,time,valid,count
matmul,"(2,2), (2,16)",4.0,604,"(604, 604)"
matmul,"(2,2), (2,32)",6.0,604,"(604, 604)"
matmul,"(2,2), (2,64)",6.0,604,"(604, 604)"
matmul,"(2,2), (2,128)",6.0,606,"(606, 606)"
matmul,"(2,2), (2,256)",6.0,604,"(604, 604)"
matmul,"(2,2), (2,512)",6.0,602,"(602, 602)"
matmul,"(2,2), (2,1024)",6.0,604,"(604, 604)"
matmul,"(2,2), (2,2048)",6.0,604,"(604, 604)"
matmul,"(2,2), (2,4096)",10.0,600,"(600, 600)"
matmul,"(2,2), (2,8192)",8.0,597,"(597, 597)"
matmul,"(2,2), (2,16384)",10.0,608,"(608, 608)"
matmul,"(2,2), (2,32768)",14.0,605,"(605, 605)"
matmul,"(2,2), (2,65536)",22.0,603,"(603, 603)"
matmul,"(2,2), (2,131072)",36.0,600,"(600, 600)"
matmul,"(2,2), (2,262144)",64.0,604,"(604, 604)"
matmul,"(2,2), (2,524288)",40.0,606,"(606, 606)"
matmul,"(2,2), (2,1048576)",80.0,552,"(552, 552, 552)"
matmul,"(2,2), (2,2097152)",154.0,467,"(934, 467, 467)"
matmul,"(2,2), (2,4194304)",294.2,496,"(1984, 496, 496)"
matmul,"(2,2), (2,8388608)",565.8,494,"(3952, 494, 494)"
matmul,"(2,2), (2,16777216)",1154.3,522,"(8352, 522, 522)"
matmul,"(2,2), (2,33554432)",2277.1,559,"(17888, 559, 559)"
matmul,"(2,2), (2,67108864)",4538.4,574,"(36736, 574, 574)"
matmul,"(2,2), (2,134217728)",9025.0,580,"(580, 74240, 580)"
matmul,"(4,2), (2,1)",4.0,604,"(604, 604)"
matmul,"(4,2), (2,2)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,4)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,8)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,16)",6.0,606,"(606, 606)"
matmul,"(4,2), (2,32)",6.0,606,"(606, 606)"
matmul,"(4,2), (2,64)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,128)",6.0,606,"(606, 606)"
matmul,"(4,2), (2,256)",6.0,606,"(606, 606)"
matmul,"(4,2), (2,512)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,1024)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,2048)",6.0,604,"(604, 604)"
matmul,"(4,2), (2,4096)",10.0,598,"(598, 598)"
matmul,"(4,2), (2,8192)",8.0,601,"(601, 601)"
matmul,"(4,2), (2,16384)",10.0,601,"(601, 601)"
matmul,"(4,2), (2,32768)",14.0,600,"(600, 600)"
matmul,"(4,2), (2,65536)",22.0,606,"(606, 606)"
matmul,"(4,2), (2,131072)",35.1,604,"(604, 604)"
matmul,"(4,2), (2,262144)",64.0,604,"(604, 604)"
matmul,"(4,2), (2,524288)",121.8,601,"(601, 601)"
matmul,"(4,2), (2,1048576)",246.0,587,"(587, 587, 587)"
