op,shape,time,valid,count
ceil,"(32,)",4.0,600,"(600, 600)"
ceil,"(64,)",4.0,600,"(600, 600)"
ceil,"(128,)",4.0,600,"(600, 600)"
ceil,"(256,)",4.0,600,"(600, 600)"
ceil,"(512,)",4.0,600,"(600, 600)"
ceil,"(1024,)",4.0,600,"(600, 600)"
ceil,"(2048,)",4.0,600,"(600, 600)"
ceil,"(4096,)",4.0,600,"(600, 600)"
ceil,"(8192,)",4.0,600,"(600, 600)"
ceil,"(16384,)",4.0,600,"(600, 600)"
ceil,"(32768,)",4.0,600,"(600, 600)"
ceil,"(65536,)",4.0,600,"(600, 600)"
ceil,"(131072,)",4.0,600,"(600, 600)"
ceil,"(262144,)",6.0,600,"(600, 600)"
ceil,"(524288,)",6.0,600,"(600, 600)"
ceil,"(1048576,)",20.0,600,"(600, 600)"
ceil,"(2097152,)",44.79333333333334,600,"(600, 600)"
ceil,"(4194304,)",85.29,600,"(600, 600)"
ceil,"(8388608,)",164.80666666666667,600,"(600, 600)"
ceil,"(16777216,)",323.36,600,"(600, 600)"
ceil,"(33554432,)",640.5633333333334,600,"(600, 600)"
ceil,"(67108864,)",1274.02,600,"(600, 600)"
ceil,"(134217728,)",2542.2566666666667,600,"(600, 600)"
ceil,"(268435456,)",5088.12,600,"(600, 600)"
ceil,"(536870912,)",10188.94,600,"(600, 600)"
cos,"(1,)",4.0,600,"(600, 600)"
cos,"(2,)",4.0,600,"(600, 600)"
cos,"(4,)",4.0,600,"(600, 600)"
cos,"(8,)",4.0,600,"(600, 600)"
cos,"(16,)",4.0,600,"(600, 600)"
cos,"(32,)",4.0,600,"(600, 600)"
cos,"(64,)",4.0,600,"(600, 600)"
cos,"(128,)",4.0,600,"(600, 600)"
cos,"(256,)",4.0,600,"(600, 600)"
cos,"(512,)",4.0,600,"(600, 600)"
cos,"(1024,)",4.0,600,"(600, 600)"
cos,"(2048,)",4.0,600,"(600, 600)"
cos,"(4096,)",4.0,600,"(600, 600)"
cos,"(8192,)",4.0,600,"(600, 600)"
cos,"(16384,)",4.0,600,"(600, 600)"
