op,shape,time,valid,count
hardtanh,"(4,)",4.0,600,"(600, 600)"
hardtanh,"(8,)",4.0,600,"(600, 600)"
hardtanh,"(16,)",4.0,600,"(600, 600)"
hardtanh,"(32,)",4.0,600,"(600, 600)"
hardtanh,"(64,)",4.0,600,"(600, 600)"
hardtanh,"(128,)",4.0,600,"(600, 600)"
hardtanh,"(256,)",4.0,600,"(600, 600)"
hardtanh,"(512,)",4.0,600,"(600, 600)"
hardtanh,"(1024,)",4.0,600,"(600, 600)"
hardtanh,"(2048,)",4.0,600,"(600, 600)"
hardtanh,"(4096,)",4.0,600,"(600, 600)"
hardtanh,"(8192,)",4.0,600,"(600, 600)"
hardtanh,"(16384,)",4.0,600,"(600, 600)"
hardtanh,"(32768,)",4.0,600,"(600, 600)"
hardtanh,"(65536,)",4.0,600,"(600, 600)"
hardtanh,"(131072,)",4.026666666666666,600,"(600, 600)"
hardtanh,"(262144,)",6.0,600,"(600, 600)"
hardtanh,"(524288,)",6.0,600,"(600, 600)"
hardtanh,"(1048576,)",20.0,600,"(600, 600)"
hardtanh,"(2097152,)",44.28333333333333,600,"(600, 600)"
hardtanh,"(4194304,)",84.71333333333334,600,"(600, 600)"
hardtanh,"(8388608,)",164.6,600,"(600, 600)"
hardtanh,"(16777216,)",323.05333333333334,600,"(600, 600)"
hardtanh,"(33554432,)",640.6966666666667,600,"(600, 600)"
hardtanh,"(67108864,)",1274.55,600,"(600, 600)"
hardtanh,"(134217728,)",2544.26,600,"(600, 600)"
hardtanh,"(268435456,)",5091.5233333333335,600,"(600, 600)"
hardtanh,"(536870912,)",10196.2,600,"(600, 600)"
leaky_relu,"(1,)",4.0,600,"(600, 600)"
leaky_relu,"(2,)",4.0,600,"(600, 600)"
leaky_relu,"(4,)",4.0,600,"(600, 600)"
leaky_relu,"(8,)",4.0,600,"(600, 600)"
leaky_relu,"(16,)",4.0,600,"(600, 600)"
leaky_relu,"(32,)",4.0,600,"(600, 600)"
leaky_relu,"(64,)",4.0,600,"(600, 600)"
leaky_relu,"(128,)",4.0,600,"(600, 600)"
leaky_relu,"(256,)",4.0,600,"(600, 600)"
leaky_relu,"(512,)",4.0,600,"(600, 600)"
leaky_relu,"(1024,)",4.0,600,"(600, 600)"
leaky_relu,"(2048,)",4.0,600,"(600, 600)"
leaky_relu,"(4096,)",4.0,600,"(600, 600)"
leaky_relu,"(8192,)",4.0,600,"(600, 600)"
leaky_relu,"(16384,)",4.0,600,"(600, 600)"
leaky_relu,"(32768,)",4.0,600,"(600, 600)"
leaky_relu,"(65536,)",4.0,600,"(600, 600)"
leaky_relu,"(131072,)",4.0,600,"(600, 600)"
leaky_relu,"(262144,)",6.0,600,"(600, 600)"
leaky_relu,"(524288,)",6.0,600,"(600, 600)"
leaky_relu,"(1048576,)",20.0,600,"(600, 600)"
leaky_relu,"(2097152,)",44.0,600,"(600, 600)"
leaky_relu,"(4194304,)",84.44666666666667,600,"(600, 600)"
leaky_relu,"(8388608,)",164.22333333333333,600,"(600, 600)"
leaky_relu,"(16777216,)",323.25666666666666,600,"(600, 600)"
leaky_relu,"(33554432,)",640.29,600,"(600, 600)"
leaky_relu,"(67108864,)",1273.84,600,"(600, 600)"
leaky_relu,"(134217728,)",2543.0466666666666,600,"(600, 600)"
leaky_relu,"(268435456,)",5089.17,600,"(600, 600)"
leaky_relu,"(536870912,)",10190.91,600,"(600, 600)"
log_sigmoid,"(1,)",4.0,600,"(600, 600)"
log_sigmoid,"(2,)",4.0,600,"(600, 600)"
log_sigmoid,"(4,)",4.0,600,"(600, 600)"
log_sigmoid,"(8,)",4.0,600,"(600, 600)"
log_sigmoid,"(16,)",4.0,600,"(600, 600)"
log_sigmoid,"(32,)",4.0,600,"(600, 600)"
log_sigmoid,"(64,)",4.0,600,"(600, 600)"
log_sigmoid,"(128,)",4.0,600,"(600, 600)"
log_sigmoid,"(256,)",4.0,600,"(600, 600)"
log_sigmoid,"(512,)",4.0,600,"(600, 600)"
log_sigmoid,"(1024,)",4.0,600,"(600, 600)"
log_sigmoid,"(2048,)",4.0,600,"(600, 600)"
log_sigmoid,"(4096,)",4.0,600,"(600, 600)"
log_sigmoid,"(8192,)",4.0,600,"(600, 600)"
log_sigmoid,"(16384,)",4.0,600,"(600, 600)"
log_sigmoid,"(32768,)",4.0,600,"(600, 600)"
log_sigmoid,"(65536,)",4.0,600,"(600, 600)"
log_sigmoid,"(131072,)",6.0,600,"(600, 600)"
log_sigmoid,"(262144,)",6.0,600,"(600, 600)"
log_sigmoid,"(524288,)",8.0,600,"(600, 600)"
log_sigmoid,"(1048576,)",20.0,600,"(600, 600)"
log_sigmoid,"(2097152,)",45.11666666666667,600,"(600, 600)"
log_sigmoid,"(4194304,)",85.17666666666666,600,"(600, 600)"
log_sigmoid,"(8388608,)",164.60666666666665,600,"(600, 600)"
log_sigmoid,"(16777216,)",323.47333333333336,600,"(600, 600)"
log_sigmoid,"(33554432,)",640.6166666666667,600,"(600, 600)"
log_sigmoid,"(67108864,)",1274.7066666666667,600,"(600, 600)"
log_sigmoid,"(134217728,)",2544.6833333333334,600,"(600, 600)"
log_sigmoid,"(268435456,)",5093.3533333333335,600,"(600, 600)"
log_sigmoid,"(536870912,)",10199.05,600,"(600, 600)"
mish,"(1,)",4.0,600,"(600, 600)"
mish,"(2,)",4.0,600,"(600, 600)"
mish,"(4,)",4.0,600,"(600, 600)"
mish,"(8,)",6.0,600,"(600, 600)"
mish,"(16,)",6.0,600,"(600, 600)"
mish,"(32,)",6.0,600,"(600, 600)"
mish,"(64,)",6.0,600,"(600, 600)"
mish,"(128,)",6.0,600,"(600, 600)"
mish,"(256,)",6.0,600,"(600, 600)"
mish,"(512,)",6.0,600,"(600, 600)"
mish,"(1024,)",6.0,600,"(600, 600)"
mish,"(2048,)",6.0,600,"(600, 600)"
mish,"(4096,)",6.0,600,"(600, 600)"
mish,"(8192,)",6.0,600,"(600, 600)"
mish,"(16384,)",6.0,600,"(600, 600)"
mish,"(32768,)",6.0,600,"(600, 600)"
mish,"(65536,)",6.0,600,"(600, 600)"
mish,"(131072,)",6.0,600,"(600, 600)"
mish,"(262144,)",8.0,600,"(600, 600)"
mish,"(524288,)",12.0,600,"(600, 600)"
mish,"(1048576,)",22.0,600,"(600, 600)"
mish,"(2097152,)",46.0,600,"(600, 600)"
mish,"(4194304,)",86.0,600,"(600, 600)"
mish,"(8388608,)",166.0,600,"(600, 600)"
mish,"(16777216,)",324.77666666666664,600,"(600, 600)"
mish,"(33554432,)",643.62,600,"(600, 600)"
mish,"(67108864,)",1280.01,600,"(600, 600)"
mish,"(134217728,)",2553.92,600,"(600, 600)"
mish,"(268435456,)",5109.0233333333335,600,"(600, 600)"
mish,"(536870912,)",10224.15,600,"(600, 600)"
relu,"(1,)",4.0,600,"(600, 600)"
relu,"(2,)",4.0,600,"(600, 600)"
relu,"(4,)",4.0,600,"(600, 600)"
relu,"(8,)",4.0,600,"(600, 600)"
relu,"(16,)",4.0,600,"(600, 600)"
relu,"(32,)",4.0,600,"(600, 600)"
relu,"(64,)",4.0,600,"(600, 600)"
relu,"(128,)",4.0,600,"(600, 600)"
relu,"(256,)",4.0,600,"(600, 600)"
relu,"(512,)",4.0,600,"(600, 600)"
relu,"(1024,)",4.0,600,"(600, 600)"
relu,"(2048,)",4.0,600,"(600, 600)"
relu,"(4096,)",4.0,600,"(600, 600)"
relu,"(8192,)",4.0,600,"(600, 600)"
relu,"(16384,)",4.0,600,"(600, 600)"
relu,"(32768,)",4.0,600,"(600, 600)"
relu,"(65536,)",4.0,600,"(600, 600)"
relu,"(131072,)",4.0,600,"(600, 600)"
relu,"(262144,)",6.0,600,"(600, 600)"
relu,"(524288,)",6.0,600,"(600, 600)"
relu,"(1048576,)",20.0,600,"(600, 600)"
relu,"(2097152,)",44.92666666666667,600,"(600, 600)"
relu,"(4194304,)",85.28333333333333,600,"(600, 600)"
relu,"(8388608,)",164.97666666666666,600,"(600, 600)"
relu,"(16777216,)",323.3433333333333,600,"(600, 600)"
relu,"(33554432,)",640.7133333333334,600,"(600, 600)"
relu,"(67108864,)",1274.11,600,"(600, 600)"
relu,"(134217728,)",2542.483333333333,600,"(600, 600)"
relu,"(268435456,)",5088.473333333333,600,"(600, 600)"
relu,"(536870912,)",10190.833333333334,600,"(600, 600)"
hardtanh,"(1,)",4.0,600,"(600, 600)"
hardtanh,"(2,)",4.0,600,"(600, 600)"
hardtanh,"(4,)",4.0,600,"(600, 600)"
hardtanh,"(8,)",4.0,600,"(600, 600)"
hardtanh,"(16,)",4.0,600,"(600, 600)"
hardtanh,"(32,)",4.0,600,"(600, 600)"
hardtanh,"(64,)",4.0,600,"(600, 600)"
hardtanh,"(128,)",4.0,600,"(600, 600)"
hardtanh,"(256,)",4.0,600,"(600, 600)"
hardtanh,"(512,)",4.0,600,"(600, 600)"
hardtanh,"(1024,)",4.0,600,"(600, 600)"
hardtanh,"(2048,)",4.0,600,"(600, 600)"
hardtanh,"(4096,)",4.0,600,"(600, 600)"
hardtanh,"(8192,)",4.0,600,"(600, 600)"
hardtanh,"(16384,)",4.0,600,"(600, 600)"
hardtanh,"(32768,)",4.0,600,"(600, 600)"
hardtanh,"(65536,)",4.0,600,"(600, 600)"
hardtanh,"(131072,)",4.0,600,"(600, 600)"
hardtanh,"(262144,)",6.0,600,"(600, 600)"
hardtanh,"(524288,)",6.0,600,"(600, 600)"
hardtanh,"(1048576,)",20.0,600,"(600, 600)"
hardtanh,"(2097152,)",44.23,600,"(600, 600)"
hardtanh,"(4194304,)",84.92333333333333,600,"(600, 600)"
hardtanh,"(8388608,)",164.58,600,"(600, 600)"
hardtanh,"(16777216,)",323.52,600,"(600, 600)"
hardtanh,"(33554432,)",640.64,600,"(600, 600)"
hardtanh,"(67108864,)",1274.6666666666667,600,"(600, 600)"
